img_url,img_caption,img_desc
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23507877_352549905210392_8555606374396985344_n.jpg,"got some amazing shots today doing what I love most📸",I think it's a couple of people on a beach next to the ocean 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23668072_1637892389605998_29631391691964416_n.jpg,"I know you’re trying but you’ll never unravel me",I think it's a man in a blue sky and he seems :neutral_face: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/22157429_1296214460505123_8434419856345923584_n.jpg,"We may have commitment issues buted my life and found me my froomie by going to IlliniThon.org right now!",I think it's a person posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22220756_143946659552135_7277070962011406336_n.jpg,"Swingers",I am not really confident but I think it's a bridge over a body of water 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22427307_1943321389219163_9011784020660322304_n.jpg,"We survived woka flocka #barely",I think it's a man and a woman posing for a picture and they seem :grinning_face_with_smiling_eyes: :neutral_face: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21373417_172876646593913_5259895380526497792_n.jpg,"back with my girl for year 2",I think it's a woman posing for a picture and they seem :neutral_face: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23594483_531200267215475_1132361994377101312_n.jpg,"This is my friend.2885-15/e35/23594483_531200267215475_1132361994377101312_n.jpg,"This is my friend Katie. She’s really good at knowing every coffee shop in Cincinnati loving people really well and living like Jesus. What a blessing it is to know you and your heart Katie.",I think it's person that is standing in the grass 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23734850_190067348224895_7454505058965651456_n.jpg,"Please stay small forever! Who else uses dogs to hunt? • • •  Logged my rabbit hunting training on the @gowildapp. Download it!",I think it's a dog sitting in the grass 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/18252023_221174395044855_8701794081761656832_n.jpg,"results may vary",I think it's a group of people posing for the camera and they seem :neutral_face: :neutral_face: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23824457_167333417188128_4785069505954971648_n.jpg,"thankful i guess",I think it's a couple of women standing next to a body of water and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22710371_524129524613760_3914728489755869184_n.jpg,"#tbt to good times shooting with @rawbena glacier water is definitely not as warm as it looks 😅❄️",I think it's a young boy standing next to a body of water and he seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/22158013_136061007022239_8600423894274277376_n.jpg,"Couldn’t do college without a sister like you💗 #4090phis",I think it's a woman holding a little girl posing for a picture and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/23098923_968073653331028_4777799414813032448_n.jpg,"A match made in hell😈😇",I think it's a woman posing for a picture and they seem :grinning_face_with_smiling_eyes: :neutral_face: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21435395_310139409396862_4654887788787793920_n.jpg,"gotta love the Hokies #thxboys",I am not really confident but I think it's a person holding a cell phone and he seems :neutral_face: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22277617_1846819962296981_54714941298442240_n.jpg,"☀️Got sunburned but we found Te Fiti☀️",I think it's a man lying on the grass and he seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23594991_245565475974046_6798172779838439424_n.jpg,"farmers market goodies",I am not really confident but I think it's a group of people sitting at a fruit stand 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22157569_1839068079737973_3056408305334222848_n.jpg,"Will happily return to Munich to be a German princess again💫🌸🍻🍂",I think it's person standing in front of a store and he seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/20902784_508342946170908_6309920098765242368_n.taff2",I think it's a woman posing for a picture and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/22071189_136964567043168_3768157271876435968_n.jpg,"Before & after we met our perfect alphas 🎉",I think it's a group of people posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/19050477_1777376555887481_5909445953537966080_n.jpg,"echar�:: de menos este país",I think it's a view of the water 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22069337_810887002449818_5454549560443535360_n.jpg,"He may have won the game but I’m the one who’s really winning ❤️🖤🏈",I think it's a person standing posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21984563h_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21984563_1311998622255277_6036492413298540544_n.jpg,"The jean team🌟",I think it's a girl posing for a picture and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22710486_680897772113034_8327927684134862848_n.jpg,"Can't wait to be back home with @life_of_jen and her closet💕💕",I think it's a girl standing on a sidewalk and she seems :grinning_face_with_smiling_eyes: 
https:5072881516544_n.jpg,"Not in Montana anymore",I think it's a man carrying a surf board and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22802435_517181398643799_7033702923720720384_n.jpg,"Being the first person you see watching Ghostbusters and occasionally hanging out with a thrilling Pegasus are just a FEW of my hobbies. Ask me more! #columbia #labyrinthmasquerade",I think it's a womFEW of my hobbies. Ask me more! #columbia #labyrinthmasquerade",I think it's a woman standing in front of a statue and she seems :neutral_face: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21909417_765305910324511_1300097552665804800_n.jpg,"Sadly the Queen was not available for tea this afternoon.",I think it's a group of people walking in front of a building and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/23098749_288325438354471_841061I think it's a woman standing in front of a fruit and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e15/23735622_130767067609985_2355130125462274048_n.jpg,"Me when the food is ready to be devoured 🍁🦃👏🏼�:: Happy Thanksgiving y’all from me and mines to you and yours ❤️ Don’t forget to think about what you are you thankful for? 🙏🏼 #stayblessed",I think it's a woman with pink hair taking a selfie 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23734830_522682608110431_7832767239655784448_n.jpg,"💔",I think it's a close up of a womans face 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22709520_372251206522279_6361254119117684736_n.jpg,"We need a Linsey D in IC!!!",I think it's a woman sitting on a bench posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/21879075_1919216584984324_4771010626296217600_n.jpg,"first legal drink spilled on the table... oops",I think it's a woman sitting at a table with a plate of food and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/22860300_403653576717683_7497990851218374656_n.jpg,"Stayed in last night 💫",I think it's a couple of people posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21107728_264928757344241_1941722953238446080_n.jpg,"Stealing the decoration of independence was fun #CrdsUptown",I think it's a group of people holding a sign posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/20589444_327418891040163_2522985401669386240_n.jpg,"officially maid of honor☺️😬love you crazy girl",I think it's person sitting on a couch and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/19623102_325326271213510_3729342978112618496_n.jpg,"Shell yaaaaaaa",I think it's a woman standing in the sand on a beach 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21984868_698039880389147_4703270191650308096_n.jpg,"lotta luv🍎",I think it's a young girl standing next to a tree and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/22638765_127149561319926_4097696226869248000_n.jpg,"welcome to the fam little one😍💎",I think it's a girl posing for a picture and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22861044_234474363752179_8711306059932762112_n.jpg,"you caught me #ohdeer",I think it's a woman posing for a photo 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22278145_355008441588130_5125498337641889792_n.jpg,"#rachelwiteread",I think it's a group of people sitting at a table in front of a building 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22860915_822394367933329_4178864034952511488_n.jpg,"✌🏽🎃✌🏽 #personalitypic!!",I think it's a woman posing for a picture and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23417111_2407673446123949_4143126256327589888_n.jpg,"hot diggity damn",I think it's Lily James standing posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :neutral_face: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23823349_1701009449917291_8791284162075033600_n.jpg,"“Where one state will rise a certain individual to glory it will destroy another who is not suited to its personality. Only through travel can we know where we belong or not.” ❤️ I have visited 48 states.. grew up in South Dakota lived in DC Florida & Oklahoma... but I hang my hat in Texas these days and I am absolutely in love! ❤️ If you aren’t where you want to be — Don’t be afraid to take a chance. We all get to choose where we live. It’s scary to step into the unknown but on the other side of your fears is exactly where you’re meant to be! . . . Gold Shimmer Bronc Halter by @knottyhalters // 📸 by @memoirese . . . #knottyhalters #fultastic #jennasmeenk #halter #tack #texas #texaspride #dallas #dallastx #rodeo #horse #horses #horsesofinstagram #equestrian #cowgirl #western #country #barrelracer #barrelracing #wpra #probarrelracer #aqha #quarterhorse #snoopthenoodle",I think it's a horse standing in front of a building 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/20065777_466035620429903_8078650904716247040_n.jpg,"Sorry I stole ur hairstyle @saba.zewdie (I have much to learn)",I think it's a man and a woman standing in front of a mountain and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/20184403_325675541220708_7910808212763312128_n.jpg,"missing this scrabble champion extra today",I think this may be inappropriate content so I won't show it
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22860906_1349944818466714_2216424298371874816_n.jpg,"LMK if you find Maverick 😎✈️👻🎃",I think it's a woman wearing sunglasses talking on a cell phone 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/23279477_169778890279012_4379483387572781056_n.jpg,"here’s to another 35 years living your best lives together😻 happy anniversary you two love you!",I think it's Karen Carpenter posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/18580384_779195608907668_1676172379526529024_n.jpg,"Prom💗",I think it's a person standing posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/20589935_260489177689698_7419392133657788416_n.jpg,"I have learned a lot about myself in these past six and a half weeks....but overall I learned that pizza & white wine are the key to heart. Ciao for now Firenze I will be back�::🇹🍕🥂",I think it's a woman sitting at a table eating food 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21911313_142052456407289_3505034462788321280_n.jpg,"been home sick the past few days admiring these favs from @skarskarskar * * * * * * #lgbtwedding #lgbt #wedding #weddingphotography #gaywedding #twobrides #theknot #lovewins #rocheharbor #rocheharborwedding #upperleftusa #pnwwedding #pnw #sharpesuiting #narkiandkelpie",I think it's a woman standing in front of a window posing for the camera and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21984540_510892235917741_8716216908359139328_n.jpg,"I am forever grateful for @__k_a_t_n_i_s_s__ and her magical sunset snap stories 📸 p.c. @__k_a_t_n_i_s_s__",I think it's a sunset over a body of water 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/18580665_232682020551119_7985997018348650496_n.jpg,"prom pt 2",I think it's a woman posing for a picture and she seems :neutral_face: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e15/23735442_131792584201131_1066676946395463680_n.jpg,"Earlier this week we had to teach my mom what “geeking out” means. Mom here are some examples of me geeking out to see my entire childhood come to life. ⚡️",I think it's a woman looking at the camera and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/23099340_760283557492448_7941099015079198720_n.jpg,"Just a little white lie",I think it's a man standing in front of a stove and he seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21107553_1106918819441749_3825903553847754752_n.jpg,"Last night being 18",I think it's a woman posing for a picture and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23970091_536094886752786_3228253666288861184_n.jpg,"The original maroon and gold 〽️",I think it's a group of people posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22794343_292287827926578_7144482254977236992_n.jpg,"Found the missing MA’s sign and taped it to myself",I think it's a woman posing for a picture and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/19227715_475710522781204_7351724971153948672_n.jpg,"Living at baseball fields this summer and I'm completely ok with it",I think it's a man standing on a baseball field and he seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23734184_320962448310412_8559254854625656832_n.jpg,"Thankful for you💛",I think it's a man and a woman standing in front of a body of water and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/18251627_1693455020955239_6388378280700936192_n.jpg,"TBT to Drum Line season! Miss you fellow drummers and bass #2!",I think it's a woman riding on the back of a bicycle 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e15/23969334_1679632982099909_7233635244782387200_n.jpg,"#Repost @yourdogsinsta ・・・ this is interesting❤ From @mylesandwillows",I think it's a bathroom with a white tub sitting next to a dog 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23507504_212912839250592_1018312767079186432_n.jpg,"Heading to the big dance with my game face ready... T-4 days until blast off 🚀 #GoUtes #NCAAXC #Baile #RunReallyFast",I think it's a woman posing for a picture and she seems :neutral_face: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e15/23735608_1977833885821846_3765670936783618048_n.jpg,"@tornold meme face at the end is my favorite 😂❤️ #parttwo #danceanddestress #stayblessed",I think it's a woman standing in a room 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/24125285_397490464016342_4661633112235573248_n.jpg,"✨Took a vacation to a magical dream world💙 @dreamstateusa☁️✨ 📷: @jakewestphoto🤙 #dreamstate #dreamstatesocal #insomniacevents #freedomravewear #thelumishop",I think it's a girl in a blue dress and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/21690441_1875765839418669_5591592633894961152_n.jpg,"Simple",I think it's a woman with her mouth open 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22709095_281700765654190_2808708607841927168_n.jpg,"Happiest place Happiest girl Happiest Friday #tbt",I think it's person standing in front of a building and he seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22858143_494963620890581_1928795367965458432_n.jpg,"“Who’s your daddy now?” -Jane Smith",I think it's a group of people posing for the camera and they seem :hushed_face: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22802233_1578967155498227_8144760316941565952_n.jpg,"This guy fucking killed it. I wish my penis was as long as the CVS receipt I get when I buy literally just a single pack of gum.",I think it's person standing in a kitchen and she seems :hushed_face: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22637445_307781046297259_8786269053317545984_n.jpg,"my favorite boy 💛",I think it's a group of people posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22802017_167119463873063_5762271662120632320_n.jpg,"thank god for college football & jean jackets",I think it's a group of people standing in a parking lot and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :neutral_face: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22158995_238674763325982_5546023245632765952_n.jpg,"Lmk if anyone knows the girl behind us!!",I think it's a group of people posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23416436_1971137159767480_747469543823114240_n.jpg,"Big little vibes #whistler",I think it's a man and a woman looking at the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22637268_129448221144024_63224761865469952_n.jpg,"So.. I get paid to hang with my besties for 14 hours?? Bout it",I think it's Alyson Stoner et al posing for a photo and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23969395_2020141531556474_1789165616100278272_n.jpg,"😈😈",I think it's Holly Valance et al posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21148993_269306963586388_8467247725908328448_n.jpg,"That face when you leapfrog over junior year #mommaimasenior! 🐸",I think it's a woman that is standing in the grass and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/20225194_154186998466737_8747647869873291264_n.jpg,"Who knew almost getting shot in the face with a nerf gun could make for some of the best pictures we've ever taken together?  P.S. I can't wait to see you for annual Warped Tour Weekend",I think it's a girl posing for a picture and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22582459_1707776655934003_2527379196162867200_n.jpg,"Irene and I being boujee",I think it's a man in a pool and he seems :neutral_face: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23667916_362672084180730_5962748254322950144_n.jpg,"Lost in candyland 🌈",I think it's a small boat in a harbor 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/23161156_847890155389854_5341841471043534848_n.jpg,"What do you get when you combine an angel 2 workers and a grad student? One of the greatest homes ever!",I think it's a group of people posing for a photo and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/24126388_1918069605109536_631529676216467456_n.jpg,"Ava said she was gonna miss me thiisss much",I think it's a woman holding a dog posing for the camera and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22280658_515756122090147_6465642882635137024_n.jpg,"(re)treat yo self 2017 #axobsu",I think it's a woman sitting next to a body of water and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22352009_313022892500085_4975630122477420544_n.jpg,"Happy birthday to the most grown up 20 year old I know!",I think it's a group of people posing for the camera and he seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22802661_128466257863901_6757244958438064128_n.jpg,"It's A Girl!!!! 👶🏼 Welcome to the fam Julia💕",I think it's a woman standing on the floor and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22794602_336172676788448_8334460685874364416_n.jpg,"My outfit is so original and unique!!!!!",I think it's a woman smiling and posing for the camera and they seem :grinning_face_with_smiling_eyes: :neutral_face: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/18646020_298513533927244_7472058693383618560_n.jpg,"Ain't no ship like the friendship! 🚢 Miss u already",I think it's a man that is standing in the grass and he seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/23101712_1320937928017630_1861442043016904704_n.jpg,"Happy Halloween from the most wonderful place!! 🎃👻 @uncglobe",I think it's a group of people posing for a photo and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22802116_142545506368852_2313249323833360384_n.jpg,"We’re laughing because we just watched a kid face plant in the hay",I think it's a woman sitting on the grass and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23668095_510536912664750_1620252605412278272_n.jpg," I got that red lip classic thing that you like.  💋",I think it's a man and a woman posing for a picture and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21435684_120951601857801_4639830496736444416_n.jpg,"wish we were celebrating sunday at nippers instead of studying and hiding out from irma. sending prayers to my favorite little island #70days",I really can't describe the picture :flushed_face:
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/18443283_1906954816256200_7311731107571957760_n.jpg,"Before the wind blew me and @brxannam away",I think it's a woman standing next to a body of water and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/20394092_1857522564263631_8394272615186825216_n.jpg,"The dog days of summer are much better than advertised ☀️🐶",I think it's a dog sitting on a bench 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23507729_158519124883030_4279409305251217408_n.jpg,"It’s #wentkappawednesday so here’s a pic of my favorite people 💙 if you want to meet these incredible ladies in person come to fall preview tomorrow night! 🔑",I think it's a group of people sitting on a bed and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22069668_172703716620403_344527394423439360_n.jpg,"alpha phimales",I think it's Paolla Oliveira et al posing for a photo and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23734911_844368002404555_5417341447009468416_n.jpg,"family&slo #thankful",I think it's a sunset over a body of water 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21371957_128482854447262_7140477086304567296_n.jpg,"Pretty sure our faces describe our weekend in Greenville better than I could",I think it's a group of people standing on top of a car posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/22582085_388098238272384_8974049198206877696_n.jpg,"my bumble honeys!!! 🐝🐝🐝",I think it's a group of people posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :neutral_face: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23507579_2040176149596064_6917612904057405440_n.jpg,"hump day moood",I think it's a black and brown dog 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22710523_247094722487883_4979668839139639296_n.jpg,"Today October 24th is both United Nations Day and World Polio Day! 🌎🗓 A little backstory👉 since Rotary & its partners launched the Global Polio Eradication Initiative around 30 years ago polio rates in children have plummeted by more than 99.9%!! 😱 @rotaryinternational has committed to raising $50 million in the next 3 years to completely eradicate this vaccine- preventable disease that paralyzes. Join the global fight and help Rotary make an impact to #endpolio forever by visiting endpolio.org! 🕊  @tigardbreakfastrotary @gatesfoundation  #worldpolioday #unitednationsday",I think it's a woman posing for a picture and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/19533874_165208110700604_3281958126336606208_n.jpg,"I'm not ok",I think it's a dog standing in front of a mirror posing for the camera 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/20968935_126014391366561_7319160288597508096_n.jpg,"Happy 21st to the most amazing friend anyone could ever ask for! Thanks for all of the memories these last two years; I could never find someone as willing to go on so many playground swing dates road trips random adventures late night adventures first tattoo trip quick and unnecessary shopping sprees take so many great but actually not so great pics and of course share the love of food that you do with me. 💜  P.S. you're lucky I dropped my old phone in the lake with most of the embarrassing pics of you 😉",I think it's a woman smiling and posing for a photo and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/20066490_463655713992017_6902153057606303744_n.jpg,"yo who dat boy",I think this may be inappropriate content so I won't show it
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21980499_722649887928281_8892243089263951872_n.jpg,"Welcome to the Theta Royal family sweet GGLittle Grace! You have a long lineage of strong beautiful intelligent women who have graduated and a fun-loving fam here at TCU that is so stoked to welcome you! Also let's hear it for the cozy nightgowns. What's not to love? #imagreatgrandma👵🏼 #tcutheta",I think it's a group of people posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :neutral_face: :grinning_face_with_smiling_eyes: :loudly_crying_face: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22430490_1983854808528122_8465058619732262912_n.jpg,"Pg (Friday) 13",I think it's a woman standing in front of a group of people posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagramling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e15/21879110_117253158961713_4612759648582238208_n.jpg,"can't beat the days leading up to school...hope you enjoy this overly dramatic montage of 🎲 and @benihhana_ flexing in every clip. also big s/o to @jake_fahner for the 🚁 shots",I think it's a man standing on top of a sandy beach and he seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/23279296_1720885144649440_6987937697834729472_n.jpg,"let the games begin  15th annual baraka bouts monday nov 6 $20 entry",I think it's a woman holding a tennis racket and she seems :neutral_face: 
